projectDescriptionID,trapVisitID,visitTime,visitTime2,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,lightPenetration,turbidity,dissolvedOxygen,conductivity,trap_start_date,trap_end_date
9,1248,2013-12-09T07:15:03Z,2013-12-09T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1471,1.5,1.5,Yes,4720,1.20000004768372,42,4.59999990463257,3.65000009536743,NA,NA,2013-12-08T16:30:03Z,2013-12-09T07:15:03Z
9,1250,2013-12-09T16:30:03Z,2013-12-09T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,842,1.70000004768372,1.60000002384186,Yes,4620,1.60000002384186,43,5.30000019073486,3.1800000667572,NA,NA,2013-12-09T08:00:03Z,2013-12-09T16:30:03Z
9,1252,2013-12-10T07:15:03Z,2013-12-10T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,819,1.5,1.5,Yes,4620,1.70000004768372,42,4.69999980926514,3.8199999332428,NA,NA,2013-12-09T17:00:03Z,2013-12-10T07:15:03Z
9,1254,2013-12-10T16:00:03Z,2013-12-10T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,760,1.70000004768372,1.70000004768372,Yes,4600,1.29999995231628,42,4.40000009536743,4.65999984741211,NA,NA,2013-12-10T08:00:03Z,2013-12-10T16:00:03Z
9,1256,2013-12-11T07:45:03Z,2013-12-11T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1132,1.60000002384186,1.39999997615814,Yes,4620,1.39999997615814,42,4.09999990463257,4.76999998092651,NA,NA,2013-12-10T17:00:03Z,2013-12-11T07:45:03Z
9,1258,2013-12-11T17:00:03Z,2013-12-11T17:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,781,1.60000002384186,1.70000004768372,Yes,4600,1.5,43,3.90000009536743,6.53000020980835,NA,NA,2013-12-11T08:15:03Z,2013-12-11T17:00:03Z
9,1260,2013-12-12T07:40:03Z,2013-12-12T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1155,1.60000002384186,1.70000004768372,Yes,4650,1.5,42,4.30000019073486,5.21000003814697,NA,NA,2013-12-11T17:30:03Z,2013-12-12T07:40:03Z
9,1262,2013-12-12T15:30:03Z,2013-12-12T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,668,1.60000002384186,1.5,Yes,4640,1.29999995231628,43,3.70000004768372,5.90000009536743,NA,NA,2013-12-12T08:15:03Z,2013-12-12T15:30:03Z
9,1264,2013-12-13T08:15:03Z,2013-12-13T09:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1497,1.60000002384186,1.70000004768372,Yes,4620,1.70000004768372,44,3,4.98999977111816,NA,NA,2013-12-12T16:00:03Z,2013-12-13T08:15:03Z
9,1266,2013-12-13T16:00:03Z,2013-12-13T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,668,1.60000002384186,1.60000002384186,Yes,4620,1.5,44,4,5,NA,NA,2013-12-13T09:00:03Z,2013-12-13T16:00:03Z
9,1269,2013-12-14T07:30:03Z,2013-12-14T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1332,1.70000004768372,1.60000002384186,Yes,4620,1.39999997615814,44,4.30000019073486,4.57000017166138,NA,NA,2013-12-13T16:30:03Z,2013-12-14T07:30:03Z
9,1271,2013-12-14T14:30:03Z,2013-12-14T15:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,575,1.70000004768372,1.79999995231628,Yes,4620,1.60000002384186,45,5.30000019073486,3.61999988555908,NA,NA,2013-12-14T08:00:03Z,2013-12-14T14:30:03Z
9,1273,2013-12-15T08:00:03Z,2013-12-15T08:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1525,1.60000002384186,1.5,Yes,4600,1.5,44,3.70000004768372,4.32000017166138,NA,NA,2013-12-14T15:00:03Z,2013-12-15T08:00:03Z
9,1276,2013-12-15T16:15:03Z,2013-12-15T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,766,1.60000002384186,1.60000002384186,Yes,4600,1.70000004768372,46,4.5,3.77999997138977,NA,NA,2013-12-15T08:30:03Z,2013-12-15T16:15:03Z
9,1278,2013-12-16T07:30:03Z,2013-12-16T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1330,1.29999995231628,1.5,Yes,4570,1.29999995231628,45,4.69999980926514,4.26000022888184,NA,NA,2013-12-15T16:15:03Z,2013-12-16T07:30:03Z
9,1280,2013-12-16T16:00:03Z,2013-12-16T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,676,1.5,1.60000002384186,Yes,4570,1.60000002384186,47,4.40000009536743,3.16000008583069,NA,NA,2013-12-16T08:00:03Z,2013-12-16T16:00:03Z
9,1282,2013-12-17T07:15:03Z,2013-12-17T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1353,1.79999995231628,1.39999997615814,Yes,4620,1.39999997615814,46,5.09999990463257,3.51999998092651,NA,NA,2013-12-16T16:15:03Z,2013-12-17T07:15:03Z
9,1284,2013-12-17T17:00:03Z,2013-12-17T17:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,857,1.60000002384186,1.60000002384186,Yes,4640,1.39999997615814,47,5.19999980926514,3.25999999046326,NA,NA,2013-12-17T08:00:03Z,2013-12-17T17:00:03Z
9,1286,2013-12-18T07:45:03Z,2013-12-18T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1228,1.39999997615814,1.39999997615814,Yes,4630,1.29999995231628,47,4.59999990463257,4.51999998092651,NA,NA,2013-12-17T17:30:03Z,2013-12-18T07:45:03Z
9,1288,2013-12-18T16:15:03Z,2013-12-18T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,682,1.5,1.39999997615814,Yes,4650,1.5,47,5.90000009536743,4.55999994277954,NA,NA,2013-12-18T08:15:03Z,2013-12-18T16:15:03Z
9,1290,2013-12-19T07:30:03Z,2013-12-19T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1182,1.29999995231628,1.5,Yes,4680,1.60000002384186,42,5.09999990463257,5.26999998092651,NA,NA,2013-12-18T17:00:03Z,2013-12-19T07:30:03Z
9,1292,2013-12-19T15:30:03Z,2013-12-19T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,681,1.60000002384186,1.5,Yes,4600,1.39999997615814,47,4.09999990463257,4.07000017166138,NA,NA,2013-12-19T08:15:03Z,2013-12-19T15:30:03Z
9,1294,2013-12-20T08:00:03Z,2013-12-20T09:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1284,1.39999997615814,1.60000002384186,Yes,4630,1.20000004768372,46,5.59999990463257,2.98000001907349,NA,NA,2013-12-19T16:30:03Z,2013-12-20T08:00:03Z
9,1296,2013-12-20T17:00:03Z,2013-12-20T17:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,659,1.29999995231628,1.5,Yes,4650,1.35000002384186,46,4.09999990463257,3.66000008583069,NA,NA,2013-12-20T09:00:03Z,2013-12-20T17:00:03Z
9,1298,2013-12-21T09:00:03Z,2013-12-21T09:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1196,1.20000004768372,1.20000004768372,Yes,4600,1.39999997615814,45,5.5,3.25999999046326,NA,NA,2013-12-20T17:30:03Z,2013-12-21T09:00:03Z
9,1300,2013-12-21T16:15:03Z,2013-12-21T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,514,1.39999997615814,1.39999997615814,Yes,4650,1.5,46,4.19999980926514,3.15000009536743,NA,NA,2013-12-21T09:45:03Z,2013-12-21T16:15:03Z
9,1302,2013-12-22T07:30:03Z,2013-12-22T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1201,1.20000004768372,1.5,Yes,4680,1.20000004768372,45,4.5,3.90000009536743,NA,NA,2013-12-21T16:30:03Z,2013-12-22T07:30:03Z
9,1304,2013-12-22T16:15:03Z,2013-12-22T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,631,1.5,1.39999997615814,Yes,4650,1.79999995231628,52,5.19999980926514,4.44999980926514,NA,NA,2013-12-22T08:00:03Z,2013-12-22T16:15:03Z
9,1306,2013-12-23T07:30:03Z,2013-12-23T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1185,1.29999995231628,1.39999997615814,Yes,4640,1.60000002384186,47,5.59999990463257,4.63000011444092,NA,NA,2013-12-22T17:00:03Z,2013-12-23T07:30:03Z
9,1308,2013-12-23T16:15:03Z,2013-12-23T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,673,1.5,1.29999995231628,Yes,4670,1.39999997615814,47,5.59999990463257,3.72000002861023,NA,NA,2013-12-23T08:00:03Z,2013-12-23T16:15:03Z
9,1310,2013-12-24T07:45:03Z,2013-12-24T08:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1254,1.10000002384186,1.39999997615814,Yes,4640,1.29999995231628,46,4.19999980926514,5.07999992370605,NA,NA,2013-12-23T16:45:03Z,2013-12-24T07:45:03Z
9,1312,2013-12-24T17:00:03Z,2013-12-24T17:00:03Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap functioning normally,NA,679,1.39999997615814,NA,Yes,4620,1.60000002384186,48,5.90000009536743,4.65000009536743,NA,NA,2013-12-24T08:30:03Z,2013-12-24T17:00:03Z
9,1314,2013-12-26T08:00:03Z,2013-12-26T08:00:03Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,NA,NA,1.60000002384186,Yes,NA,NA,NA,NA,NA,NA,NA,2013-12-26T08:00:03Z,2013-12-26T08:00:03Z
9,1315,2013-12-26T15:00:03Z,2013-12-26T16:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,847,1.70000004768372,1.70000004768372,Yes,4620,1.45000004768372,49,3.90000009536743,4.30000019073486,NA,NA,2013-12-26T08:00:03Z,2013-12-26T15:00:03Z
9,1318,2013-12-27T07:30:03Z,2013-12-27T08:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1464,1.5,1.5,Yes,4620,1.29999995231628,48,8.80000019073486,3.0699999332428,NA,NA,2013-12-26T16:15:03Z,2013-12-27T07:30:03Z
9,1320,2013-12-27T16:00:03Z,2013-12-27T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,735,1.70000004768372,1.70000004768372,Yes,4650,1.5,49,4.59999990463257,3.73000001907349,NA,NA,2013-12-27T08:15:03Z,2013-12-27T16:00:03Z
9,1322,2013-12-28T07:30:03Z,2013-12-28T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1539,1.70000004768372,1.60000002384186,Yes,4690,1.5,48,4.90000009536743,4.51000022888184,NA,NA,2013-12-27T16:30:03Z,2013-12-28T07:30:03Z
9,1324,2013-12-28T15:45:03Z,2013-12-28T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,760,1.5,1.70000004768372,Yes,4680,1.5,48,5.59999990463257,3.0699999332428,NA,NA,2013-12-28T08:15:03Z,2013-12-28T15:45:03Z
9,1326,2013-12-29T07:30:03Z,2013-12-29T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1435,1.5,1.5,Yes,4650,1.60000002384186,47,5.09999990463257,3.59999990463257,NA,NA,2013-12-28T16:30:03Z,2013-12-29T07:30:03Z
9,1328,2013-12-29T17:15:03Z,2013-12-29T18:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,833,1.5,1.79999995231628,Yes,4670,1.20000004768372,48,5,3.09999990463257,NA,NA,2013-12-29T08:15:03Z,2013-12-29T17:15:03Z
9,1330,2013-12-30T07:30:03Z,2013-12-30T08:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1313,1.5,1.60000002384186,Yes,4690,1.29999995231628,46,5.19999980926514,2.66000008583069,NA,NA,2013-12-29T18:00:03Z,2013-12-30T07:30:03Z
9,1332,2013-12-30T16:45:03Z,2013-12-30T17:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,820,1.5,1.5,Yes,4730,1.60000002384186,47,6.30000019073486,3.50999999046326,NA,NA,2013-12-30T08:30:03Z,2013-12-30T16:45:03Z
9,1334,2013-12-31T07:15:03Z,2013-12-31T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1305,1.60000002384186,1.60000002384186,Yes,4690,1.29999995231628,47,5.30000019073486,2.80999994277954,NA,NA,2013-12-30T17:15:03Z,2013-12-31T07:15:03Z
9,1336,2013-12-31T17:00:03Z,2013-12-31T17:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,866,1.5,1.60000002384186,Yes,4700,1.5,47,5.69999980926514,2.92000007629395,NA,NA,2013-12-31T08:00:03Z,2013-12-31T17:00:03Z
9,1338,2014-01-01T07:30:03Z,2014-01-01T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1293,1.70000004768372,1.29999995231628,Yes,4680,1.39999997615814,48,6.19999980926514,2.98000001907349,NA,NA,2013-12-31T17:30:03Z,2014-01-01T07:30:03Z
9,1340,2014-01-01T16:30:03Z,2014-01-01T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,800,1.5,1.39999997615814,Yes,4650,1.29999995231628,48,5.69999980926514,2.64000010490417,NA,NA,2014-01-01T08:00:03Z,2014-01-01T16:30:03Z
9,1342,2014-01-02T08:00:03Z,2014-01-02T08:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1268,1.29999995231628,1.29999995231628,Yes,4570,1.60000002384186,47,5.69999980926514,2.90000009536743,NA,NA,2014-01-01T17:00:03Z,2014-01-02T08:00:03Z
9,1344,2014-01-02T16:30:03Z,2014-01-02T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,730,1.5,1.60000002384186,Yes,4550,1.29999995231628,48,5.30000019073486,2.77999997138977,NA,NA,2014-01-02T08:15:03Z,2014-01-02T16:30:03Z
9,1346,2014-01-03T07:45:03Z,2014-01-03T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1250,1.39999997615814,1.39999997615814,Yes,4560,1.39999997615814,47,3.79999995231628,4.23999977111816,NA,NA,2014-01-02T17:00:03Z,2014-01-03T07:45:03Z
9,1348,2014-01-03T16:15:03Z,2014-01-03T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,698,1.5,1.5,Yes,4520,1.5,48,5.30000019073486,3.04999995231628,NA,NA,2014-01-03T08:00:03Z,2014-01-03T16:15:03Z
9,1350,2014-01-04T07:15:03Z,2014-01-04T07:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1203,1.29999995231628,1.39999997615814,Yes,4450,1.39999997615814,48,5.40000009536743,2.61999988555908,NA,NA,2014-01-03T16:30:03Z,2014-01-04T07:15:03Z
9,1352,2014-01-04T17:00:03Z,2014-01-04T17:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,824,1.5,1.5,Yes,4440,1.5,48,5,3.77999997138977,NA,NA,2014-01-04T07:45:03Z,2014-01-04T17:00:03Z
9,1354,2014-01-05T07:15:03Z,2014-01-05T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1165,1.39999997615814,1.39999997615814,Yes,4410,1.60000002384186,48,5.69999980926514,4.46999979019165,NA,NA,2014-01-04T17:15:03Z,2014-01-05T07:15:03Z
9,1356,2014-01-05T16:15:03Z,2014-01-05T16:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,685,1.29999995231628,1.39999997615814,Yes,4390,1.29999995231628,48,4.30000019073486,2.76999998092651,NA,NA,2014-01-05T08:00:03Z,2014-01-05T16:15:03Z
9,1359,2014-01-06T07:30:03Z,2014-01-06T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1208,1.29999995231628,1.39999997615814,Yes,4450,1.5,48,4.90000009536743,3.40000009536743,NA,NA,2014-01-05T16:45:03Z,2014-01-06T07:30:03Z
9,1361,2014-01-06T15:45:03Z,2014-01-06T16:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,673,1.39999997615814,1.29999995231628,Yes,4400,1.5,47,4,5.92000007629395,NA,NA,2014-01-06T08:00:03Z,2014-01-06T15:45:03Z
9,1363,2014-01-07T08:00:03Z,2014-01-07T09:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1286,1.39999997615814,1.29999995231628,Yes,4270,1.5,47,5,2.70000004768372,NA,NA,2014-01-06T16:00:03Z,2014-01-07T08:00:03Z
9,1365,2014-01-07T16:00:03Z,2014-01-07T16:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,574,1.39999997615814,0,Yes,4090,1.39999997615814,48,3.5,3.65000009536743,NA,NA,2014-01-07T09:00:03Z,2014-01-07T16:00:03Z
9,1367,2014-01-08T07:15:03Z,2014-01-08T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1157,1.29999995231628,1.29999995231628,Yes,4640,1.70000004768372,46,4.90000009536743,3.6800000667572,NA,NA,2014-01-07T16:30:03Z,2014-01-08T07:15:03Z
9,1369,2014-01-08T16:45:03Z,2014-01-08T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,717,1.29999995231628,1.39999997615814,Yes,3910,1.5,47,5.40000009536743,3.49000000953674,NA,NA,2014-01-08T08:00:03Z,2014-01-08T16:45:03Z
9,1371,2014-01-09T07:45:03Z,2014-01-09T08:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1099,1.20000004768372,1.20000004768372,Yes,3870,1.29999995231628,48,6.5,4.61999988555908,NA,NA,2014-01-08T17:00:03Z,2014-01-09T07:45:03Z
9,1373,2014-01-09T16:45:03Z,2014-01-09T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,638,1.29999995231628,1.5,Yes,3850,1.5,49,7,6.1100001335144,NA,NA,2014-01-09T08:15:03Z,2014-01-09T16:45:03Z
9,1375,2014-01-10T07:30:03Z,2014-01-10T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1045,1.20000004768372,1.20000004768372,Yes,3900,1.39999997615814,47,5.30000019073486,3.86999988555908,NA,NA,2014-01-09T17:00:03Z,2014-01-10T07:30:03Z
9,1377,2014-01-10T17:00:03Z,2014-01-10T17:30:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,655,1.29999995231628,1.10000002384186,Yes,3870,1.29999995231628,48,6.69999980926514,2.52999997138977,NA,NA,2014-01-10T08:00:03Z,2014-01-10T17:00:03Z
9,1379,2014-01-11T07:15:03Z,2014-01-11T08:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,972,1.10000002384186,1.10000002384186,Yes,3780,1.20000004768372,48,6.19999980926514,2.9300000667572,NA,NA,2014-01-10T17:30:03Z,2014-01-11T07:15:03Z
9,1381,2014-01-11T17:00:03Z,2014-01-11T18:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,632,1.29999995231628,1.10000002384186,Yes,3760,1.20000004768372,48,6.5,4.48999977111816,NA,NA,2014-01-11T08:00:03Z,2014-01-11T17:00:03Z
9,1383,2014-01-12T07:45:03Z,2014-01-12T08:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1013,1.20000004768372,1.29999995231628,Yes,3690,1.29999995231628,48,6.5,2.5,NA,NA,2014-01-11T18:00:03Z,2014-01-12T07:45:03Z
9,1385,2014-01-12T17:00:03Z,2014-01-12T17:45:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,684,1.5,1.29999995231628,Yes,3760,1.29999995231628,49,4.40000009536743,3.92000007629395,NA,NA,2014-01-12T08:30:03Z,2014-01-12T17:00:03Z
9,1387,2014-01-13T07:30:03Z,2014-01-13T08:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1097,1.39999997615814,1.29999995231628,Yes,3750,1.39999997615814,48,6.30000019073486,4.09000015258789,NA,NA,2014-01-12T17:45:03Z,2014-01-13T07:30:03Z
9,1389,2014-01-13T16:45:03Z,2014-01-13T17:00:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,672,1.29999995231628,1.29999995231628,Yes,3840,1.5,50,4.5,2.48000001907349,NA,NA,2014-01-13T08:00:03Z,2014-01-13T16:45:03Z
9,1391,2014-01-14T07:45:03Z,2014-01-14T08:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1094,1.29999995231628,1.20000004768372,Yes,3860,1.20000004768372,49,6,2.4300000667572,NA,NA,2014-01-13T17:00:03Z,2014-01-14T07:45:03Z
9,1393,2014-01-14T17:15:03Z,2014-01-14T17:45:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,680,1.5,1.29999995231628,Yes,3900,1.39999997615814,49,5.40000009536743,4.21999979019165,NA,NA,2014-01-14T08:15:03Z,2014-01-14T17:15:03Z
9,1395,2014-01-15T08:15:03Z,2014-01-15T08:30:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1084,1,1.29999995231628,Yes,3850,1.20000004768372,49,6.09999990463257,3.46000003814697,NA,NA,2014-01-14T17:45:03Z,2014-01-15T08:15:03Z
9,1397,2014-01-15T16:30:03Z,2014-01-15T17:00:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,611,1.39999997615814,1.29999995231628,Yes,3860,1.39999997615814,50,4.09999990463257,2.50999999046326,NA,NA,2014-01-15T08:30:03Z,2014-01-15T16:30:03Z
9,1399,2014-01-16T07:45:03Z,2014-01-16T08:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,1102,1.29999995231628,1.39999997615814,Yes,3830,1.29999995231628,49,5.69999980926514,3.4300000667572,NA,NA,2014-01-15T17:00:03Z,2014-01-16T07:45:03Z
9,1401,2014-01-16T16:45:03Z,2014-01-16T17:15:03Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,NA,682,1.29999995231628,1.29999995231628,Yes,3740,1.39999997615814,50,4.5,3.17000007629395,NA,NA,2014-01-16T08:15:03Z,2014-01-16T16:45:03Z
9,1403,2014-01-17T07:30:03Z,2014-01-17T08:15:03Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,NA,1013,1.10000002384186,1.10000002384186,Yes,3520,1.39999997615814,49,5.5,2.97000002861023,NA,NA,2014-01-16T17:15:03Z,2014-01-17T07:30:03Z
